title,vote_average,vote_count,budget,revenue,imdb_id,id,movie_genres,release_year,Winner,cpi_multiplier,budget_2024,revenue_2024
The Nutcracker and the Four Realms,6.1,2192,120000000,173961069,tt5523010,426543,Family,2018,No,1.25,150000000.0,217451336.25
The Old Guard,7.118,4603,70000000,0,tt7556122,547016,Action,2020,No,1.21,84700000.0,0.0
The Old Guard,7.118,4603,70000000,0,tt7556122,547016,Fantasy,2020,No,1.21,84700000.0,0.0
The Outpost,6.9,1116,18000000,2133452,tt3833480,531876,War,2020,No,1.21,21780000.0,2581476.92
The Outpost,6.9,1116,18000000,2133452,tt3833480,531876,Drama,2020,No,1.21,21780000.0,2581476.92
The Outpost,6.9,1116,18000000,2133452,tt3833480,531876,History,2020,No,1.21,21780000.0,2581476.92
The Outpost,6.9,1116,18000000,2133452,tt3833480,531876,Action,2020,No,1.21,21780000.0,2581476.92
The Pale Blue Eye,6.811,2033,72000000,0,tt14138650,800815,Thriller,2022,No,1.07,77040000.0,0.0
The Pale Blue Eye,6.811,2033,72000000,0,tt14138650,800815,Crime,2022,No,1.07,77040000.0,0.0
The Pale Blue Eye,6.811,2033,72000000,0,tt14138650,800815,Horror,2022,No,1.07,77040000.0,0.0
The Pale Blue Eye,6.811,2033,72000000,0,tt14138650,800815,Mystery,2022,No,1.07,77040000.0,0.0
The Perfect Date,6.441,3292,0,0,tt8201170,543540,Romance,2019,No,1.23,0.0,0.0
The Perfect Date,6.441,3292,0,0,tt8201170,543540,Comedy,2019,No,1.23,0.0,0.0
The Platform,6.968,7575,1203235,1090116,tt8228288,619264,Drama,2019,No,1.23,1479979.05,1340842.68
The Platform,6.968,7575,1203235,1090116,tt8228288,619264,Science Fiction,2019,No,1.23,1479979.05,1340842.68
The Platform,6.968,7575,1203235,1090116,tt8228288,619264,Thriller,2019,No,1.23,1479979.05,1340842.68
The Platform 2,5.547,1313,0,0,tt27729779,1125510,Science Fiction,2024,No,1.0,0.0,0.0
The Platform 2,5.547,1313,0,0,tt27729779,1125510,Horror,2024,No,1.0,0.0,0.0
The Platform 2,5.547,1313,0,0,tt27729779,1125510,Thriller,2024,No,1.0,0.0,0.0
The Pope's Exorcist,6.933,3010,18000000,76987621,tt13375076,758323,Horror,2023,No,1.03,18540000.0,79297249.63
The Pope's Exorcist,6.933,3010,18000000,76987621,tt13375076,758323,Thriller,2023,No,1.03,18540000.0,79297249.63
The Post,7.006,4780,50000000,179769467,tt6294822,446354,Drama,2017,No,1.28,64000000.0,230104917.76
The Post,7.006,4780,50000000,179769467,tt6294822,446354,History,2017,No,1.28,64000000.0,230104917.76
The Power of the Dog,6.753,2834,0,0,tt10293406,600583,Drama,2021,No,1.16,0.0,0.0
The Power of the Dog,6.753,2834,0,0,tt10293406,600583,Western,2021,No,1.16,0.0,0.0
The Predator,5.629,4940,88000000,160542134,tt3829266,346910,Science Fiction,2018,No,1.25,110000000.0,200677667.5
The Predator,5.629,4940,88000000,160542134,tt3829266,346910,Action,2018,No,1.25,110000000.0,200677667.5
The Predator,5.629,4940,88000000,160542134,tt3829266,346910,Thriller,2018,No,1.25,110000000.0,200677667.5
The Princess Switch,6.996,2249,0,0,tt8954732,556803,Romance,2018,No,1.25,0.0,0.0
The Princess Switch,6.996,2249,0,0,tt8954732,556803,Comedy,2018,No,1.25,0.0,0.0
The Purge: Election Year,6.384,5391,10000000,118587880,tt4094724,316727,Action,2016,No,1.31,13100000.0,155350122.8
The Purge: Election Year,6.384,5391,10000000,118587880,tt4094724,316727,Horror,2016,No,1.31,13100000.0,155350122.8
The Purge: Election Year,6.384,5391,10000000,118587880,tt4094724,316727,Thriller,2016,No,1.31,13100000.0,155350122.8
The Revenant,7.537,18785,135000000,532950503,tt1663202,281957,Western,2015,No,1.32,178200000.0,703494663.96
The Revenant,7.537,18785,135000000,532950503,tt1663202,281957,Drama,2015,No,1.32,178200000.0,703494663.96
The Revenant,7.537,18785,135000000,532950503,tt1663202,281957,Adventure,2015,No,1.32,178200000.0,703494663.96
The Ritual,6.267,3264,1000000,1786396,tt5638642,433808,Horror,2017,No,1.28,1280000.0,2286586.88
The Ritual,6.267,3264,1000000,1786396,tt5638642,433808,Mystery,2017,No,1.28,1280000.0,2286586.88
The School for Good and Evil,7.051,1325,0,0,tt2935622,779782,Fantasy,2022,No,1.07,0.0,0.0
The School for Good and Evil,7.051,1325,0,0,tt2935622,779782,Comedy,2022,No,1.07,0.0,0.0
The School for Good and Evil,7.051,1325,0,0,tt2935622,779782,Adventure,2022,No,1.07,0.0,0.0
The School for Good and Evil,7.051,1325,0,0,tt2935622,779782,Drama,2022,No,1.07,0.0,0.0
The Sea Beast,7.325,1608,0,0,tt9288046,560057,Animation,2022,No,1.07,0.0,0.0
The Sea Beast,7.325,1608,0,0,tt9288046,560057,Adventure,2022,No,1.07,0.0,0.0
The Sea Beast,7.325,1608,0,0,tt9288046,560057,Action,2022,No,1.07,0.0,0.0
The Sea Beast,7.325,1608,0,0,tt9288046,560057,Family,2022,No,1.07,0.0,0.0
The Sea Beast,7.325,1608,0,0,tt9288046,560057,Fantasy,2022,No,1.07,0.0,0.0
The Secret Life of Pets,6.3,8332,75000000,875457937,tt2709768,328111,Family,2016,No,1.31,98250000.0,1146849897.47
The Secret Life of Pets,6.3,8332,75000000,875457937,tt2709768,328111,Comedy,2016,No,1.31,98250000.0,1146849897.47
The Secret Life of Pets,6.3,8332,75000000,875457937,tt2709768,328111,Adventure,2016,No,1.31,98250000.0,1146849897.47
The Secret Life of Pets,6.3,8332,75000000,875457937,tt2709768,328111,Animation,2016,No,1.31,98250000.0,1146849897.47
The Secret Life of Pets 2,6.947,3228,80000000,429434163,tt5113040,412117,Family,2019,No,1.23,98400000.0,528204020.49
The Secret Life of Pets 2,6.947,3228,80000000,429434163,tt5113040,412117,Comedy,2019,No,1.23,98400000.0,528204020.49
The Secret Life of Pets 2,6.947,3228,80000000,429434163,tt5113040,412117,Adventure,2019,No,1.23,98400000.0,528204020.49
The Secret Life of Pets 2,6.947,3228,80000000,429434163,tt5113040,412117,Animation,2019,No,1.23,98400000.0,528204020.49
The Shallows,6.351,5216,17000000,119100758,tt4052882,332567,Horror,2016,No,1.31,22270000.0,156021992.98000002
The Shallows,6.351,5216,17000000,119100758,tt4052882,332567,Drama,2016,No,1.31,22270000.0,156021992.98000002
The Shallows,6.351,5216,17000000,119100758,tt4052882,332567,Thriller,2016,No,1.31,22270000.0,156021992.98000002
The Shape of Water,7.24,12532,19500000,195300000,tt5580390,399055,Drama,2017,Yes,1.28,24960000.0,249984000.0
The Shape of Water,7.24,12532,19500000,195300000,tt5580390,399055,Fantasy,2017,Yes,1.28,24960000.0,249984000.0
The Shape of Water,7.24,12532,19500000,195300000,tt5580390,399055,Romance,2017,Yes,1.28,24960000.0,249984000.0
The Social Dilemma,7.44,1699,0,0,tt11464826,656690,Documentary,2020,No,1.21,0.0,0.0
The Social Dilemma,7.44,1699,0,0,tt11464826,656690,Drama,2020,No,1.21,0.0,0.0
The Space Between Us,7.057,2507,30000000,14793385,tt3922818,365942,Romance,2017,No,1.28,38400000.0,18935532.8
The Space Between Us,7.057,2507,30000000,14793385,tt3922818,365942,Adventure,2017,No,1.28,38400000.0,18935532.8
The Space Between Us,7.057,2507,30000000,14793385,tt3922818,365942,Science Fiction,2017,No,1.28,38400000.0,18935532.8
The Space Between Us,7.057,2507,30000000,14793385,tt3922818,365942,Drama,2017,No,1.28,38400000.0,18935532.8
The SpongeBob Movie: Sponge Out of Water,6.089,2452,74000000,311594032,tt2279373,228165,Family,2015,No,1.32,97680000.0,411304122.24
The SpongeBob Movie: Sponge Out of Water,6.089,2452,74000000,311594032,tt2279373,228165,Comedy,2015,No,1.32,97680000.0,411304122.24
The SpongeBob Movie: Sponge Out of Water,6.089,2452,74000000,311594032,tt2279373,228165,Adventure,2015,No,1.32,97680000.0,411304122.24
The SpongeBob Movie: Sponge Out of Water,6.089,2452,74000000,311594032,tt2279373,228165,Animation,2015,No,1.32,97680000.0,411304122.24
The SpongeBob Movie: Sponge Out of Water,6.089,2452,74000000,311594032,tt2279373,228165,Fantasy,2015,No,1.32,97680000.0,411304122.24
The SpongeBob Movie: Sponge on the Run,7.4,2918,60000000,4700000,tt4823776,400160,Family,2020,No,1.21,72600000.0,5687000.0
The SpongeBob Movie: Sponge on the Run,7.4,2918,60000000,4700000,tt4823776,400160,Comedy,2020,No,1.21,72600000.0,5687000.0
The SpongeBob Movie: Sponge on the Run,7.4,2918,60000000,4700000,tt4823776,400160,Adventure,2020,No,1.21,72600000.0,5687000.0
The SpongeBob Movie: Sponge on the Run,7.4,2918,60000000,4700000,tt4823776,400160,Animation,2020,No,1.21,72600000.0,5687000.0
The Spy Who Dumped Me,6.388,2298,40000000,33562069,tt6663582,454992,Comedy,2018,No,1.25,50000000.0,41952586.25
The Spy Who Dumped Me,6.388,2298,40000000,33562069,tt6663582,454992,Action,2018,No,1.25,50000000.0,41952586.25
The Spy Who Dumped Me,6.388,2298,40000000,33562069,tt6663582,454992,Adventure,2018,No,1.25,50000000.0,41952586.25
The Substance,7.14,5340,17500000,76506196,tt17526714,933260,Drama,2024,No,1.0,17500000.0,76506196.0
The Substance,7.14,5340,17500000,76506196,tt17526714,933260,Horror,2024,No,1.0,17500000.0,76506196.0
The Substance,7.14,5340,17500000,76506196,tt17526714,933260,Science Fiction,2024,No,1.0,17500000.0,76506196.0
The Suicide Squad,7.477,9227,185000000,168717425,tt6334354,436969,Action,2021,No,1.16,214600000.0,195712213.0
The Suicide Squad,7.477,9227,185000000,168717425,tt6334354,436969,Comedy,2021,No,1.16,214600000.0,195712213.0
The Suicide Squad,7.477,9227,185000000,168717425,tt6334354,436969,Adventure,2021,No,1.16,214600000.0,195712213.0
The Super Mario Bros. Movie,7.603,10064,100000000,1362000000,tt6718170,502356,Family,2023,No,1.03,103000000.0,1402860000.0
The Super Mario Bros. Movie,7.603,10064,100000000,1362000000,tt6718170,502356,Comedy,2023,No,1.03,103000000.0,1402860000.0
The Super Mario Bros. Movie,7.603,10064,100000000,1362000000,tt6718170,502356,Adventure,2023,No,1.03,103000000.0,1402860000.0
The Super Mario Bros. Movie,7.603,10064,100000000,1362000000,tt6718170,502356,Animation,2023,No,1.03,103000000.0,1402860000.0
The Super Mario Bros. Movie,7.603,10064,100000000,1362000000,tt6718170,502356,Fantasy,2023,No,1.03,103000000.0,1402860000.0
The Tearsmith,6.5,918,7000000,0,tt29114029,1127166,Romance,2024,No,1.0,7000000.0,0.0
The Tearsmith,6.5,918,7000000,0,tt29114029,1127166,Drama,2024,No,1.0,7000000.0,0.0
The Three Musketeers: D'Artagnan,6.938,1322,27500000,31843086,tt12672536,796185,Adventure,2023,No,1.03,28325000.0,32798378.580000002
The Three Musketeers: D'Artagnan,6.938,1322,27500000,31843086,tt12672536,796185,Action,2023,No,1.03,28325000.0,32798378.580000002
The Three Musketeers: D'Artagnan,6.938,1322,27500000,31843086,tt12672536,796185,Drama,2023,No,1.03,28325000.0,32798378.580000002
The Three Musketeers: D'Artagnan,6.938,1322,27500000,31843086,tt12672536,796185,History,2023,No,1.03,28325000.0,32798378.580000002
The Tomorrow War,7.49,3871,200000000,14400000,tt9777666,588228,Action,2021,No,1.16,231999999.99999997,16703999.999999998
The Tomorrow War,7.49,3871,200000000,14400000,tt9777666,588228,Science Fiction,2021,No,1.16,231999999.99999997,16703999.999999998
The Tomorrow War,7.49,3871,200000000,14400000,tt9777666,588228,Adventure,2021,No,1.16,231999999.99999997,16703999.999999998
The Trial of the Chicago 7,7.67,3218,35000000,107423,tt1070874,556984,Drama,2020,No,1.21,42350000.0,129981.83
The Trial of the Chicago 7,7.67,3218,35000000,107423,tt1070874,556984,History,2020,No,1.21,42350000.0,129981.83
The Two Popes,7.489,3051,0,232638,tt8404614,551332,Drama,2019,No,1.23,0.0,286144.74
The Two Popes,7.489,3051,0,232638,tt8404614,551332,History,2019,No,1.23,0.0,286144.74
The Unbearable Weight of Massive Talent,6.788,2298,30000000,29116320,tt11291274,648579,Action,2022,No,1.07,32100000.000000004,31154462.400000002
The Unbearable Weight of Massive Talent,6.788,2298,30000000,29116320,tt11291274,648579,Comedy,2022,No,1.07,32100000.000000004,31154462.400000002
The Unbearable Weight of Massive Talent,6.788,2298,30000000,29116320,tt11291274,648579,Crime,2022,No,1.07,32100000.000000004,31154462.400000002
The Unforgivable,7.409,1935,0,0,tt11233960,645886,Drama,2021,No,1.16,0.0,0.0
The Unforgivable,7.409,1935,0,0,tt11233960,645886,Crime,2021,No,1.16,0.0,0.0
The Unholy,6.568,2221,10000000,30832137,tt9419056,632357,Horror,2021,No,1.16,11600000.0,35765278.919999994
The Unholy,6.568,2221,10000000,30832137,tt9419056,632357,Mystery,2021,No,1.16,11600000.0,35765278.919999994
The Union,6.1,1058,0,0,tt12610390,704239,Action,2024,No,1.0,0.0,0.0
The Union,6.1,1058,0,0,tt12610390,704239,Comedy,2024,No,1.0,0.0,0.0
The Visit,6.322,4979,5000000,98450062,tt3567288,298312,Horror,2015,No,1.32,6600000.0,129954081.84
The Visit,6.322,4979,5000000,98450062,tt3567288,298312,Thriller,2015,No,1.32,6600000.0,129954081.84
The Walk,6.995,3297,35000000,61181942,tt3488710,285783,History,2015,No,1.32,46200000.0,80760163.44
The Walk,6.995,3297,35000000,61181942,tt3488710,285783,Drama,2015,No,1.32,46200000.0,80760163.44
The Walk,6.995,3297,35000000,61181942,tt3488710,285783,Adventure,2015,No,1.32,46200000.0,80760163.44
The Watchers,6.376,1423,30000000,51147812,tt26736843,1086747,Fantasy,2024,No,1.0,30000000.0,51147812.0
The Watchers,6.376,1423,30000000,51147812,tt26736843,1086747,Horror,2024,No,1.0,30000000.0,51147812.0
The Watchers,6.376,1423,30000000,51147812,tt26736843,1086747,Mystery,2024,No,1.0,30000000.0,51147812.0
The Way Back,6.643,1281,23000000,14590514,tt8544498,529485,Drama,2020,No,1.21,27830000.0,17654521.94
The Whale,7.793,4357,3000000,55101305,tt13833688,785084,Drama,2022,No,1.07,3210000.0,58958396.35
The Wild Robot,8.319,5491,78000000,331982078,tt29623480,1184918,Animation,2024,No,1.0,78000000.0,331982078.0
The Wild Robot,8.319,5491,78000000,331982078,tt29623480,1184918,Science Fiction,2024,No,1.0,78000000.0,331982078.0
The Wild Robot,8.319,5491,78000000,331982078,tt29623480,1184918,Family,2024,No,1.0,78000000.0,331982078.0
The Wild Robot,8.319,5491,78000000,331982078,tt29623480,1184918,Adventure,2024,No,1.0,78000000.0,331982078.0
The Wild Robot,8.319,5491,78000000,331982078,tt29623480,1184918,Drama,2024,No,1.0,78000000.0,331982078.0
The Witch,6.995,7400,4000000,40423945,tt4263482,310131,Horror,2016,No,1.31,5240000.0,52955367.95
The Witch,6.995,7400,4000000,40423945,tt4263482,310131,Fantasy,2016,No,1.31,5240000.0,52955367.95
The Witch,6.995,7400,4000000,40423945,tt4263482,310131,Drama,2016,No,1.31,5240000.0,52955367.95
The Woman King,7.636,2265,50000000,97300000,tt8093700,724495,Action,2022,No,1.07,53500000.0,104111000.0
The Woman King,7.636,2265,50000000,97300000,tt8093700,724495,Drama,2022,No,1.07,53500000.0,104111000.0
The Woman King,7.636,2265,50000000,97300000,tt8093700,724495,History,2022,No,1.07,53500000.0,104111000.0
The Woman in the Window,6.0,2070,40000000,0,tt6111574,520663,Crime,2021,No,1.16,46400000.0,0.0
The Woman in the Window,6.0,2070,40000000,0,tt6111574,520663,Mystery,2021,No,1.16,46400000.0,0.0
The Woman in the Window,6.0,2070,40000000,0,tt6111574,520663,Thriller,2021,No,1.16,46400000.0,0.0
The Wonderful Story of Henry Sugar,7.239,1232,0,0,tt16968450,923939,Comedy,2023,No,1.03,0.0,0.0
The Wonderful Story of Henry Sugar,7.239,1232,0,0,tt16968450,923939,Fantasy,2023,No,1.03,0.0,0.0
The Wonderful Story of Henry Sugar,7.239,1232,0,0,tt16968450,923939,Adventure,2023,No,1.03,0.0,0.0
The Worst Person in the World,7.441,1646,5000000,12687507,tt10370710,660120,Drama,2021,No,1.16,5800000.0,14717508.12
The Worst Person in the World,7.441,1646,5000000,12687507,tt10370710,660120,Romance,2021,No,1.16,5800000.0,14717508.12
The Worst Person in the World,7.441,1646,5000000,12687507,tt10370710,660120,Comedy,2021,No,1.16,5800000.0,14717508.12
The Wrong Missy,6.144,1229,0,0,tt9619798,582596,Comedy,2020,No,1.21,0.0,0.0
The Wrong Missy,6.144,1229,0,0,tt9619798,582596,Romance,2020,No,1.21,0.0,0.0
The Zone of Interest,7.003,2353,15000000,52631884,tt7160372,467244,Drama,2023,No,1.03,15450000.0,54210840.52
The Zone of Interest,7.003,2353,15000000,52631884,tt7160372,467244,History,2023,No,1.03,15450000.0,54210840.52
There's Still Tomorrow,8.1,1440,9000000,50121593,tt21800162,1026227,Drama,2023,No,1.03,9270000.0,51625240.79
There's Still Tomorrow,8.1,1440,9000000,50121593,tt21800162,1026227,Comedy,2023,No,1.03,9270000.0,51625240.79
There's Still Tomorrow,8.1,1440,9000000,50121593,tt21800162,1026227,History,2023,No,1.03,9270000.0,51625240.79
Thirteen Lives,7.857,1399,55000000,0,tt12262116,698948,Drama,2022,No,1.07,58850000.0,0.0
Thirteen Lives,7.857,1399,55000000,0,tt12262116,698948,Thriller,2022,No,1.07,58850000.0,0.0
Thor: Love and Thunder,6.4,8203,250000000,760900000,tt10648342,616037,Fantasy,2022,No,1.07,267500000.00000003,814163000.0
Thor: Love and Thunder,6.4,8203,250000000,760900000,tt10648342,616037,Action,2022,No,1.07,267500000.00000003,814163000.0
Thor: Love and Thunder,6.4,8203,250000000,760900000,tt10648342,616037,Comedy,2022,No,1.07,267500000.00000003,814163000.0
Thor: Ragnarok,7.583,21514,180000000,855301806,tt3501632,284053,Action,2017,No,1.28,230400000.0,1094786311.68
Thor: Ragnarok,7.583,21514,180000000,855301806,tt3501632,284053,Adventure,2017,No,1.28,230400000.0,1094786311.68
Thor: Ragnarok,7.583,21514,180000000,855301806,tt3501632,284053,Science Fiction,2017,No,1.28,230400000.0,1094786311.68
Those Who Wish Me Dead,6.623,1757,20000000,23384502,tt3215824,578701,Thriller,2021,No,1.16,23200000.0,27126022.319999997
Those Who Wish Me Dead,6.623,1757,20000000,23384502,tt3215824,578701,Action,2021,No,1.16,23200000.0,27126022.319999997
"Three Billboards Outside Ebbing, Missouri",8.061,10557,15000000,162729321,tt5027774,359940,Crime,2017,No,1.28,19200000.0,208293530.88
"Three Billboards Outside Ebbing, Missouri",8.061,10557,15000000,162729321,tt5027774,359940,Drama,2017,No,1.28,19200000.0,208293530.88
Three Thousand Years of Longing,6.885,1563,60000000,20300000,tt9198364,556694,Drama,2022,No,1.07,64200000.00000001,21721000.0
Three Thousand Years of Longing,6.885,1563,60000000,20300000,tt9198364,556694,Fantasy,2022,No,1.07,64200000.00000001,21721000.0
Three Thousand Years of Longing,6.885,1563,60000000,20300000,tt9198364,556694,Romance,2022,No,1.07,64200000.00000001,21721000.0
Through My Window,7.362,3279,0,0,tt14463484,818647,Romance,2022,No,1.07,0.0,0.0
Through My Window,7.362,3279,0,0,tt14463484,818647,Drama,2022,No,1.07,0.0,0.0
Through My Window,7.362,3279,0,0,tt14463484,818647,Comedy,2022,No,1.07,0.0,0.0
Ticket to Paradise,6.43,1339,20000000,168800000,tt14109724,800939,Drama,2022,No,1.07,21400000.0,180616000.0
Ticket to Paradise,6.43,1339,20000000,168800000,tt14109724,800939,Comedy,2022,No,1.07,21400000.0,180616000.0
Ticket to Paradise,6.43,1339,20000000,168800000,tt14109724,800939,Romance,2022,No,1.07,21400000.0,180616000.0
Titane,6.331,1588,6600000,4982335,tt10944760,630240,Drama,2021,No,1.16,7655999.999999999,5779508.6
Titane,6.331,1588,6600000,4982335,tt10944760,630240,Thriller,2021,No,1.16,7655999.999999999,5779508.6
Titane,6.331,1588,6600000,4982335,tt10944760,630240,Horror,2021,No,1.16,7655999.999999999,5779508.6
To All the Boys I've Loved Before,7.596,8604,0,0,tt3846674,466282,Comedy,2018,No,1.25,0.0,0.0
To All the Boys I've Loved Before,7.596,8604,0,0,tt3846674,466282,Romance,2018,No,1.25,0.0,0.0
To All the Boys: Always and Forever,7.515,2008,0,0,tt10676012,614409,Romance,2021,No,1.16,0.0,0.0
To All the Boys: Always and Forever,7.515,2008,0,0,tt10676012,614409,Comedy,2021,No,1.16,0.0,0.0
To All the Boys: Always and Forever,7.515,2008,0,0,tt10676012,614409,Drama,2021,No,1.16,0.0,0.0
To All the Boys: P.S. I Still Love You,6.822,2639,0,0,tt9354842,565426,Romance,2020,No,1.21,0.0,0.0
To All the Boys: P.S. I Still Love You,6.822,2639,0,0,tt9354842,565426,Comedy,2020,No,1.21,0.0,0.0
To Catch a Killer,6.864,1209,0,3138750,tt10275534,605886,Thriller,2023,No,1.03,0.0,3232912.5
To Catch a Killer,6.864,1209,0,3138750,tt10275534,605886,Crime,2023,No,1.03,0.0,3232912.5
To Catch a Killer,6.864,1209,0,3138750,tt10275534,605886,Drama,2023,No,1.03,0.0,3232912.5
To the Bone,7.2,3558,0,0,tt5541240,401104,Drama,2017,No,1.28,0.0,0.0
